Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V),Image ret
20250609,180940,25.912477,-80.13738,-1.0,-0.1,327.0,0.0,52.6,-0.1,-0.01,-0.99,0.14,[b'Waypoint'],24.0,-3.1,60925.0,180941.0,31.119,44586.97,28.63,14.77,10.213,92.41,5.86,0.0,0.0,1
20250609,180942,25.91249,-80.1374,-0.9,-0.1,329.6,0.0,52.6,-0.08,0.06,-0.98,0.91,[b'Waypoint'],23.7,-0.9,60925.0,180942.0,31.12,44506.49,28.57,14.77,10.213,92.56,5.87,0.0,0.0,1
20250609,180943,25.912498,-80.1374,-0.8,-0.0,333.9,0.0,52.6,-0.05,0.03,-1.0,-1.26,[b'Waypoint'],24.2,10.9,60925.0,180943.0,31.121,44510.09,28.58,14.77,10.213,92.72,5.88,0.0,0.0,1
20250609,180944,25.912504,0.0,-0.7,-0.3,334.5,0.0,52.6,-0.01,-0.0,-0.98,1.21,[b'Waypoint'],21.0,7.8,60925.0,180944.0,31.122,44534.25,28.59,14.77,10.213,92.91,5.9,0.0,0.0,1
20250609,180945,25.91251,-80.13741,-1.2,-0.2,328.4,0.0,52.6,-0.02,-0.03,-1.0,0.33,[b'Waypoint'],24.0,-3.7,60925.0,180945.0,31.124,44493.53,28.56,14.77,10.213,93.06,5.9,0.0,0.0,1
20250609,180946,25.912518,-80.13741,-0.7,-0.2,326.3,0.0,52.6,-0.01,-0.0,-1.02,-0.41,[b'Waypoint'],25.3,2.2,60925.0,180946.0,31.126,44524.83,28.59,14.77,10.213,93.27,5.92,0.0,0.0,1
20250609,180947,25.912523,-80.13742,-1.1,-0.1,334.6,0.0,52.6,-0.03,0.01,-0.98,0.03,[b'Waypoint'],22.0,13.4,60925.0,180948.0,31.127,44506.04,28.57,14.77,10.213,93.4,5.93,0.0,0.0,1
20250609,180948,25.91253,-80.13742,-0.9,-0.2,327.6,0.0,52.6,-0.01,0.0,-1.01,0.92,[b'Waypoint'],24.0,-6.4,60925.0,180949.0,31.129,44520.67,28.58,14.77,10.213,93.58,5.94,0.0,0.0,1
20250609,180949,25.912537,-80.13743,-0.9,-0.1,340.1,0.0,52.6,0.01,-0.01,-1.03,-0.72,[b'Waypoint'],18.4,18.4,60925.0,180950.0,31.131,44526.57,28.59,14.77,10.213,93.7,5.94,0.0,0.0,1
20250609,180951,25.91255,-80.137436,-0.8,0.1,330.3,0.0,52.6,-0.0,0.0,-1.01,-0.58,[b'Waypoint'],24.3,0.6,60925.0,180951.0,31.133,44681.73,28.7,14.77,10.213,93.85,5.95,0.0,0.0,1
20250609,180952,25.912558,-80.13744,-1.0,0.0,330.5,0.0,52.6,-0.02,-0.06,-1.01,1.09,[b'Waypoint'],24.0,0.9,60925.0,180952.0,31.134,44296.94,28.42,14.77,10.211,93.98,5.96,0.0,0.0,1
20250609,180953,25.912563,-80.13744,-0.9,-0.1,339.5,0.0,52.6,-0.01,0.03,-1.02,0.83,[b'Waypoint'],20.0,16.1,60925.0,180953.0,31.137,44692.53,28.71,14.77,10.211,94.11,5.99,0.0,0.0,1
20250609,180954,25.91257,-80.13745,-1.0,-0.0,331.3,0.0,52.6,-0.01,-0.04,-1.01,-1.0,[b'Waypoint'],24.7,2.7,60925.0,180954.0,31.139,44818.89,28.8,14.77,10.21,94.22,5.97,0.0,0.0,1
20250609,180955,25.912579,-80.13745,-0.8,-0.0,323.5,0.0,52.6,-0.03,0.06,-0.97,-1.22,[b'Waypoint'],21.0,-6.8,60925.0,180956.0,31.141,44577.63,28.62,14.77,10.213,94.35,5.98,0.0,0.0,1
20250609,180956,25.912584,-80.13746,-1.0,-0.1,328.9,0.0,52.6,-0.02,-0.0,-0.99,-1.13,[b'Waypoint'],24.0,8.1,60925.0,180957.0,31.142,44713.32,28.72,14.77,10.212,94.46,5.99,0.0,0.0,1
20250609,180957,25.912592,-80.13746,-0.8,-0.1,335.1,0.0,52.6,-0.02,0.01,-0.97,0.87,[b'Waypoint'],25.0,3.5,60925.0,180958.0,31.144,44608.15,28.65,14.77,10.212,94.57,6.0,0.0,0.0,1
20250609,180958,25.912598,-80.13747,-1.0,-0.0,346.7,0.0,52.6,0.0,-0.02,-1.01,-1.93,[b'Waypoint'],23.0,7.0,60925.0,180959.0,31.145,44648.45,28.67,14.77,10.213,94.67,6.0,0.0,0.0,1
20250609,181000,25.912611,-80.137474,-0.8,-0.4,326.7,0.0,52.6,-0.07,0.07,-1.01,0.4,[b'Waypoint'],24.0,-2.4,60925.0,181000.0,31.147,44651.64,28.68,14.77,10.213,94.78,6.01,0.0,0.0,1
20250609,181001,25.912619,-80.13748,-1.0,-0.1,327.0,0.0,52.6,-0.06,0.0,-1.04,-0.69,[b'Waypoint'],24.0,-4.2,60925.0,181001.0,31.148,44649.45,28.67,14.77,10.212,94.88,6.01,0.0,0.0,1
20250609,181002,25.912626,-80.13748,-0.8,-0.2,315.4,0.0,52.6,-0.04,-0.0,-1.04,-2.25,[b'Waypoint'],18.0,-11.9,60925.0,181002.0,31.149,44672.99,28.69,14.77,10.212,94.98,6.02,0.0,0.0,1
20250609,181003,25.912632,-80.13749,-0.9,-0.2,329.7,0.0,52.6,-0.02,0.06,-1.02,-0.78,[b'Waypoint'],23.2,4.5,60925.0,181003.0,31.15,44670.25,28.69,14.77,10.212,95.05,6.02,0.0,0.0,1
20250609,181004,25.912638,-80.1375,-0.4,-0.2,329.3,0.0,52.6,-0.03,-0.01,-0.99,0.17,[b'Waypoint'],28.6,1.6,60925.0,181005.0,31.151,44665.22,28.69,14.77,10.212,95.15,6.03,0.0,0.0,1
20250609,181005,25.912645,-80.1375,-0.7,0.1,320.1,0.0,52.6,-0.09,-0.0,-0.97,0.02,[b'Waypoint'],22.0,-11.1,60925.0,181006.0,31.152,44629.76,28.66,14.77,10.212,95.23,6.04,0.0,0.0,1
20250609,181006,25.912651,-80.137505,-0.7,-0.2,319.8,0.0,52.6,0.0,0.04,-0.93,0.88,[b'Waypoint'],23.8,-14.4,60925.0,181007.0,31.153,44619.04,28.65,14.77,10.212,95.31,6.04,0.0,0.0,1
20250609,181007,25.912659,-80.13751,-1.1,-0.3,331.0,0.0,52.6,-0.04,0.04,-1.04,1.19,[b'Waypoint'],22.0,3.2,60925.0,181008.0,31.153,44605.57,28.64,14.77,10.212,95.39,6.05,0.0,0.0,1
20250609,181009,25.912672,-80.13752,-0.9,-0.3,319.5,0.0,52.6,0.01,-0.01,-1.0,-2.07,[b'Waypoint'],20.0,-8.9,60925.0,181009.0,31.154,44595.91,28.64,14.77,10.213,95.46,6.05,0.0,0.0,1
20250609,181010,25.912678,-80.13753,-0.7,-0.5,328.5,0.0,52.6,-0.02,0.06,-1.03,-0.19,[b'Waypoint'],23.0,7.1,60925.0,181010.0,31.155,44599.16,28.64,14.77,10.213,95.54,6.06,0.0,0.0,1
20250609,181011,25.912683,-80.13753,-0.7,-0.3,326.0,0.0,52.6,0.01,-0.04,-1.02,0.15,[b'Waypoint'],24.0,-7.2,60925.0,181011.0,31.156,44648.33,28.67,14.77,10.212,95.61,6.06,0.0,0.0,1
20250609,181012,25.912691,-80.137535,-0.7,-0.1,321.9,0.0,52.6,-0.0,-0.07,-1.05,-2.38,[b'Waypoint'],22.5,1.8,60925.0,181013.0,31.156,44635.5,28.66,14.77,10.213,95.69,6.07,0.0,0.0,1
20250609,181013,25.912697,-80.13754,-0.8,-0.3,325.8,0.0,52.6,-0.0,-0.03,-1.02,-0.45,[b'Waypoint'],24.0,7.8,60925.0,181014.0,31.156,44644.53,28.67,14.77,10.213,95.75,6.07,0.0,0.0,1
20250609,181014,25.912704,-80.13754,-0.8,-0.2,326.7,0.0,52.6,-0.02,0.02,-1.02,-0.43,[b'Waypoint'],23.0,4.9,60925.0,181015.0,31.156,44668.21,28.69,14.77,10.212,95.83,6.07,0.0,0.0,1
20250609,181015,25.91271,-80.13755,-0.7,-0.3,333.0,0.0,52.6,-0.02,0.03,-1.02,1.09,[b'Waypoint'],20.0,9.9,60925.0,181016.0,31.156,44649.24,28.67,14.77,10.212,95.9,6.08,0.0,0.0,1
20250609,181017,25.912724,-80.13756,-0.6,-0.1,328.8,0.0,52.6,-0.06,0.09,-0.98,0.51,[b'Waypoint'],25.2,0.2,60925.0,181017.0,31.157,44325.96,28.44,14.77,10.216,95.97,6.08,0.0,0.0,1
20250609,181018,25.91273,-80.137566,-0.8,-0.1,330.4,0.0,52.6,0.03,-0.03,-1.01,-1.01,[b'Waypoint'],22.0,12.1,60925.0,181018.0,31.158,43963.52,28.18,14.77,10.219,96.03,6.08,0.0,0.0,1
20250609,181019,25.912735,-80.137566,-0.9,-0.1,322.7,0.0,52.6,-0.0,-0.04,-1.0,-0.8,[b'Waypoint'],23.0,-1.2,60925.0,181019.0,31.158,44454.96,28.53,14.77,10.212,96.08,6.09,0.0,0.0,1
20250609,181020,25.912743,-80.13757,-0.9,-0.4,327.6,0.0,52.6,0.0,0.08,-1.02,0.71,[b'Waypoint'],23.0,2.5,60925.0,181021.0,31.16,44902.78,28.86,14.77,10.212,96.15,6.09,0.0,0.0,1
20250609,181021,25.912748,-80.13758,-0.9,-0.4,323.7,0.0,52.6,-0.08,0.06,-0.95,0.53,[b'Waypoint'],24.0,-4.9,60925.0,181022.0,31.16,44727.41,28.73,14.77,10.212,96.18,6.09,0.0,0.0,1
20250609,181022,25.912754,-80.13758,-0.9,-0.4,325.9,0.0,52.6,-0.03,-0.04,-1.01,-0.25,[b'Waypoint'],24.4,-0.8,60925.0,181023.0,31.161,44560.85,28.61,14.77,10.213,96.23,6.1,0.0,0.0,1
20250609,181023,25.912762,0.0,-1.2,-0.3,325.8,0.0,52.6,-0.04,-0.01,-1.0,0.09,[b'Station Ke'],0.4,-0.4,60925.0,181024.0,31.162,44598.17,28.64,14.77,10.213,96.28,6.1,0.0,0.0,1
20250609,181025,25.912773,-80.137596,-1.2,-0.3,3.0,0.0,52.6,-0.03,0.0,-1.01,-0.09,[b'File Downl'],-0.0,0.6,60925.0,181025.0,31.163,44686.6,28.7,14.77,10.212,96.31,6.1,0.0,0.0,1
20250609,181026,25.912779,-80.1376,-1.1,-0.6,326.6,0.0,52.6,-0.05,0.01,-1.05,7.36,[b'Station Ke'],0.0,0.0,60925.0,181026.0,31.164,44769.74,28.76,14.77,10.212,96.33,6.1,0.0,0.0,1
20250609,181027,25.912783,-80.1376,-1.2,-0.4,308.1,0.0,52.6,-0.03,0.01,-1.0,2.88,[b'Waypoint'],-0.8,-12.1,60925.0,181028.0,31.165,44819.65,28.8,14.77,10.212,96.35,6.1,0.0,0.0,1
20250609,181028,25.912788,-80.1376,-0.9,-0.3,311.7,0.0,52.6,-0.0,0.03,-1.01,-0.44,[b'Waypoint'],7.0,-53.5,60925.0,181029.0,31.166,44859.08,28.82,14.77,10.211,96.34,6.1,0.0,0.0,1
20250609,181029,25.912792,-80.13761,-0.9,-0.1,312.5,0.0,52.6,0.03,-0.02,-1.01,-5.73,[b'Waypoint'],11.5,-18.9,60925.0,181030.0,31.166,44888.36,28.85,14.77,10.211,96.3,6.1,0.0,0.0,1
20250609,181030,25.912796,-80.13761,-1.0,-0.1,317.3,0.0,52.6,-0.0,0.01,-1.03,-4.59,[b'Waypoint'],14.0,-14.0,60925.0,181031.0,31.165,44909.47,28.86,14.77,10.211,96.26,6.09,0.0,0.0,1
20250609,181031,25.912802,-80.13761,-0.8,-0.2,315.5,0.0,52.6,-0.01,-0.02,-1.01,-3.75,[b'Waypoint'],18.0,-7.8,60925.0,181032.0,31.164,44925.83,28.87,14.77,10.211,96.18,6.09,0.0,0.0,1
20250609,181032,25.912806,-80.13762,-1.0,-0.2,315.0,0.0,52.6,-0.03,0.07,-0.97,-2.33,[b'Waypoint'],26.5,-3.4,60925.0,181033.0,31.163,44928.47,28.87,14.77,10.21,96.1,6.08,0.0,0.0,1
20250609,181034,25.912817,-80.13763,-0.9,-0.2,322.4,0.0,52.6,0.01,-0.01,-1.01,-1.35,[b'Waypoint'],23.9,1.7,60925.0,181034.0,31.161,44951.58,28.89,14.77,10.21,95.95,6.07,0.0,0.0,1
20250609,181035,25.91282,-80.137634,-0.9,-0.2,320.0,0.0,52.6,-0.05,0.04,-0.97,-0.86,[b'Waypoint'],24.0,-1.7,60925.0,181035.0,31.16,44997.82,28.92,14.77,10.21,95.82,6.07,0.0,0.0,1
20250609,181036,25.912827,-80.13764,-0.9,-0.2,334.1,0.0,52.6,0.01,-0.07,-1.02,0.88,[b'Waypoint'],18.8,18.8,60925.0,181037.0,31.158,45040.7,28.96,14.77,10.21,95.62,6.05,0.0,0.0,1
20250609,181037,25.912832,-80.13764,-0.7,-0.2,314.8,0.0,52.6,-0.03,-0.07,-0.97,-0.41,[b'Waypoint'],24.2,-5.6,60925.0,181038.0,31.156,45053.91,28.97,14.77,10.21,95.45,6.04,0.0,0.0,1
20250609,181038,25.912838,-80.13765,-0.9,-0.3,318.4,0.0,52.6,-0.01,0.02,-1.01,-0.68,[b'Waypoint'],24.0,-3.6,60925.0,181039.0,31.153,45034.97,28.95,14.77,10.21,95.19,6.02,0.0,0.0,1
20250609,181039,25.912838,-80.13765,-0.8,-0.6,322.8,0.0,52.6,-0.05,0.04,-0.97,-0.18,[b'Waypoint'],23.0,4.9,60925.0,181040.0,31.151,45014.86,28.94,14.77,10.21,95.01,6.01,0.0,0.0,1
20250609,181040,25.91285,-80.137665,-0.8,-0.5,323.2,0.0,52.6,-0.02,0.01,-0.99,-0.18,[b'Waypoint'],22.0,5.9,60925.0,181041.0,31.148,44959.09,28.9,14.77,10.211,94.77,6.0,0.0,0.0,1
20250609,181041,25.912855,-80.137665,-1.0,-0.4,315.1,0.0,52.6,-0.03,0.04,-1.04,-0.72,[b'Waypoint'],23.0,-7.9,60925.0,181042.0,31.146,44907.62,28.86,14.77,10.211,94.55,5.99,0.0,0.0,1
20250609,181042,25.91286,-80.13767,-1.0,-0.4,320.5,0.0,52.6,-0.02,0.06,-0.99,0.01,[b'Waypoint'],24.7,0.3,60925.0,181043.0,31.143,44859.39,28.83,14.77,10.211,94.27,5.97,0.0,0.0,1
20250609,181044,25.912874,-80.13769,-1.0,-0.4,316.7,0.0,52.6,0.02,0.02,-1.0,0.13,[b'Waypoint'],24.0,-7.5,60925.0,181044.0,31.142,44840.07,28.81,14.77,10.211,93.97,5.95,0.0,0.0,1
20250609,181045,25.91288,-80.137695,-0.9,-0.5,317.5,0.0,52.6,0.03,0.02,-1.03,0.62,[b'Waypoint'],24.0,-4.3,60925.0,181046.0,31.139,44793.29,28.78,14.77,10.212,89.39,5.66,0.0,0.0,1
20250609,181046,25.912886,-80.137695,-1.0,-0.3,325.2,0.0,52.6,0.04,-0.04,-1.02,0.82,[b'Waypoint'],25.3,4.9,60925.0,181047.0,31.136,44742.73,28.74,14.77,10.212,87.67,5.56,0.0,0.0,1
20250609,181047,25.912891,-80.1377,-1.0,-0.3,320.3,0.0,52.6,0.01,0.0,-1.04,-0.24,[b'Waypoint'],24.3,1.6,60925.0,181048.0,31.129,44569.43,28.62,14.77,10.212,85.16,5.4,0.0,0.0,1
20250609,181048,25.912897,-80.13771,-0.9,-0.0,318.9,0.0,52.6,-0.03,-0.06,-1.01,-0.14,[b'Waypoint'],24.0,-1.7,60925.0,181049.0,31.118,44442.52,28.53,14.77,10.213,84.07,5.33,0.0,0.0,1
20250609,181049,25.912903,-80.13772,-0.9,0.1,320.2,0.0,52.6,-0.02,0.0,-0.97,-0.49,[b'Waypoint'],26.0,3.1,60925.0,181050.0,31.104,44313.92,28.44,14.77,10.214,82.54,5.24,0.0,0.0,1
20250609,181051,25.912909,-80.13772,-0.9,0.2,332.3,0.0,52.6,0.04,-0.02,-0.99,-0.25,[b'Waypoint'],17.0,17.0,60925.0,181051.0,31.087,44259.38,28.4,14.77,10.215,76.97,4.89,0.0,0.0,1
20250609,181052,25.912914,-80.137726,-0.9,0.0,319.4,0.0,52.6,-0.02,0.09,-0.99,1.25,[b'Waypoint'],23.9,12.1,60925.0,181052.0,31.069,44459.78,28.54,14.77,10.213,74.57,4.74,0.0,0.0,1
20250609,181054,25.912926,-80.13774,-1.1,-0.2,320.3,0.0,52.6,-0.03,0.03,-1.02,-0.45,[b'Waypoint'],23.0,7.0,60925.0,181054.0,31.048,44298.04,28.43,14.77,10.213,72.27,4.59,0.0,0.0,1
20250609,181055,25.912933,-80.13775,-0.9,-0.3,324.6,0.0,52.6,-0.01,-0.04,-1.01,0.06,[b'Waypoint'],23.5,9.0,60925.0,181055.0,31.029,44200.5,28.36,14.77,10.215,71.39,4.54,0.0,0.0,1
20250609,181056,25.91294,-80.13775,-0.9,-0.4,317.0,0.0,52.6,-0.04,0.0,-1.01,-0.9,[b'Waypoint'],23.9,-0.4,60925.0,181056.0,31.007,44152.2,28.32,14.77,10.215,70.12,4.46,0.0,0.0,1
20250609,181057,25.912945,-80.13776,-1.1,-0.7,317.3,0.0,52.6,0.05,-0.06,-1.01,1.66,[b'Waypoint'],24.0,1.5,60925.0,181057.0,30.988,44187.85,28.35,14.77,10.214,69.23,4.41,0.0,0.0,1
20250609,181058,25.91295,-80.137764,-0.8,-0.5,310.6,0.0,52.6,-0.01,-0.02,-0.99,-0.76,[b'Waypoint'],22.7,-8.0,60925.0,181058.0,30.966,44174.1,28.34,14.77,10.214,65.31,4.16,0.0,0.0,1
20250609,181059,25.912956,-80.13777,-1.2,-0.1,318.1,0.0,52.6,0.0,0.01,-1.0,0.45,[b'Waypoint'],24.0,-2.6,60925.0,181059.0,30.948,44182.38,28.35,14.77,10.214,64.4,4.1,0.0,0.0,1
20250609,181100,25.912962,-80.13777,-1.1,-0.1,317.7,0.0,52.6,-0.05,0.01,-1.0,-0.15,[b'Waypoint'],23.4,-1.0,60925.0,181100.0,30.931,44073.74,28.27,14.77,10.214,63.54,4.05,0.0,0.0,1
20250609,181101,25.912968,-80.13778,-1.0,-0.3,319.8,0.0,52.6,0.0,-0.03,-1.01,0.44,[b'Waypoint'],24.0,3.1,60925.0,181101.0,30.92,42948.71,27.46,14.77,10.214,63.13,4.03,0.0,0.0,1
20250609,181103,25.912981,-80.137794,-0.8,-0.2,315.2,0.0,52.6,0.01,0.02,-1.0,0.81,[b'Waypoint'],23.0,-7.9,60925.0,181103.0,30.913,44084.11,28.28,14.77,10.213,62.85,4.01,0.0,0.0,1
20250609,181104,25.912987,-80.137794,-0.9,-0.3,316.2,0.0,52.6,0.0,0.03,-0.98,-0.64,[b'Waypoint'],23.0,-0.7,60925.0,181104.0,30.91,39530.64,25.04,14.77,10.221,62.63,3.99,0.0,0.0,1
20250609,181105,25.912992,-80.1378,-1.0,-0.5,315.2,0.0,52.6,-0.01,0.08,-1.0,1.15,[b'Waypoint'],22.2,-9.9,60925.0,181105.0,30.909,44344.48,28.46,14.77,10.212,62.36,3.97,0.0,0.0,1
20250609,181106,25.912998,-80.13781,-1.1,-0.3,320.9,0.0,52.6,-0.15,0.16,-0.96,-1.07,[b'Waypoint'],24.0,4.0,60925.0,181106.0,30.911,42228.46,26.95,14.77,10.22,62.17,3.97,0.0,0.0,1
20250609,181107,25.913004,-80.13782,-0.8,-0.4,317.2,0.0,52.6,-0.03,0.04,-1.01,0.05,[b'Waypoint'],24.0,-1.0,60925.0,181107.0,30.913,43554.58,27.9,14.77,10.218,61.9,3.95,0.0,0.0,1
20250609,181108,25.91301,-80.137825,-1.0,-0.2,314.6,0.0,52.6,0.01,-0.04,-1.0,-0.07,[b'Waypoint'],22.0,-5.5,60925.0,181108.0,30.915,43894.76,28.14,14.77,10.217,61.71,3.94,0.0,0.0,1
20250609,181109,25.913015,-80.137825,-0.8,-0.3,314.8,0.0,52.6,-0.01,0.02,-1.01,-0.14,[b'Waypoint'],23.0,-4.3,60925.0,181109.0,30.919,44003.89,28.22,14.77,10.215,61.45,3.92,0.0,0.0,1
20250609,181110,25.913021,-80.13783,-1.0,-0.3,320.5,0.0,52.6,-0.02,0.02,-1.02,0.87,[b'Waypoint'],24.7,5.1,60925.0,181110.0,30.922,43722.15,28.02,14.77,10.217,61.23,3.91,0.0,0.0,1
20250609,181111,25.913029,-80.13784,-1.1,-0.2,315.6,0.0,52.6,-0.07,0.1,-0.96,0.45,[b'Waypoint'],23.0,-5.4,60925.0,181112.0,30.927,43747.89,28.04,14.77,10.217,61.0,3.89,0.0,0.0,1
20250609,181113,25.91304,-80.13785,-1.0,-0.2,0.0,0.0,52.6,0.03,-0.04,-0.99,-1.17,[b'Waypoint'],24.0,2.8,60925.0,181113.0,30.931,44379.41,28.49,14.77,10.217,60.8,3.88,0.0,0.0,1
20250609,181114,25.913046,-80.137856,-1.1,-0.2,321.3,0.0,52.6,-0.03,0.01,-1.0,0.12,[b'Waypoint'],23.0,7.8,60925.0,181114.0,30.935,43315.68,27.73,14.77,10.217,60.58,3.87,0.0,0.0,1
20250609,181115,25.913052,-80.13786,-0.9,-0.3,320.5,0.0,52.6,-0.05,0.0,-1.0,0.47,[b'Waypoint'],24.7,7.9,60925.0,181115.0,30.939,44370.63,28.48,14.77,10.213,60.3,3.85,0.0,0.0,1
20250609,181116,25.913057,-80.13787,-1.0,-0.1,326.9,0.0,52.6,-0.0,0.0,-1.02,0.53,[b'Waypoint'],20.0,16.2,60925.0,181116.0,30.943,44158.93,28.33,14.77,10.215,59.88,3.82,0.0,0.0,1
20250609,181117,25.913065,-80.13788,-0.8,-0.2,319.3,0.0,52.6,-0.01,0.02,-1.0,1.04,[b'Waypoint'],24.0,0.1,60925.0,181117.0,30.947,44121.57,28.3,14.77,10.215,59.5,3.79,0.0,0.0,1
20250609,181118,25.91307,-80.13788,-1.1,-0.2,318.1,0.0,52.6,0.01,-0.06,-1.04,0.64,[b'Waypoint'],23.0,-3.3,60925.0,181118.0,30.95,43820.24,28.09,14.77,10.216,59.18,3.77,0.0,0.0,1
20250609,181119,0.0,0.0,-0.9,-0.4,319.2,0.0,52.6,0.01,0.0,-1.03,0.46,[b'Waypoint'],24.0,-0.0,60925.0,181120.0,30.954,43800.18,28.07,14.77,10.217,58.85,3.76,0.0,0.0,1
20250609,181120,25.913082,-80.13789,-1.1,-0.4,319.2,0.0,52.6,-0.03,0.01,-1.01,0.85,[b'Waypoint'],24.0,-3.4,60925.0,181121.0,30.958,43867.31,28.12,14.77,10.216,58.59,3.74,0.0,0.0,1
20250609,181122,25.913095,-80.1379,-1.2,-0.3,319.9,0.0,52.6,0.01,-0.0,-1.0,-0.38,[b'Waypoint'],23.0,0.8,60925.0,181122.0,30.963,43799.12,28.07,14.77,10.216,58.33,3.72,0.0,0.0,1
20250609,181123,25.913101,-80.13791,-0.8,-0.5,324.4,0.0,52.6,0.01,0.01,-1.01,0.57,[b'Waypoint'],23.9,1.7,60925.0,181123.0,30.967,43796.05,28.07,14.77,10.216,58.13,3.71,0.0,0.0,1
20250609,181124,25.913107,-80.13792,-1.4,-0.3,321.6,0.0,52.6,-0.03,0.0,-1.0,0.08,[b'Station Ke'],0.1,-0.1,60925.0,181124.0,30.973,43840.4,28.1,14.77,10.216,57.93,3.69,0.0,0.0,1
20250609,181125,25.913113,-80.13792,-1.2,-0.3,321.6,0.0,52.6,-0.03,0.01,-1.0,-0.16,[b'Station Ke'],-0.3,3.7,60925.0,181125.0,30.978,43885.32,28.13,14.77,10.216,57.78,3.68,0.0,0.0,1
20250609,181126,25.913116,-80.137924,-1.2,-0.4,0.0,0.0,52.6,-0.02,0.0,-1.01,-0.03,[b'Waypoint'],-1.0,13.9,60925.0,181126.0,30.985,43953.43,28.18,14.77,10.215,57.62,3.67,0.0,0.0,1
20250609,181127,25.913122,-80.13793,-1.4,-0.3,322.4,0.0,52.6,-0.03,0.01,-1.01,0.15,[b'Station Ke'],-0.2,2.8,60925.0,181127.0,30.99,44000.87,28.21,14.77,10.215,57.51,3.66,0.0,0.0,1
20250609,181128,25.913126,-80.13793,-1.4,-0.3,0.0,0.0,52.6,-0.04,0.01,-1.02,-0.01,[b'Waypoint'],-0.9,-18.1,60925.0,181129.0,30.997,44046.36,28.25,14.77,10.215,57.37,3.65,0.0,0.0,1
20250609,181129,25.91313,-80.13793,-0.8,-0.2,260.9,0.0,52.6,0.01,-0.07,-1.02,-2.0,[b'Waypoint'],-0.3,-62.1,60925.0,181130.0,31.002,44076.63,28.27,14.77,10.214,57.27,3.65,0.0,0.0,1
20250609,181130,25.913132,-80.13794,-1.4,0.6,257.1,0.0,52.7,0.03,-0.03,-1.1,-14.82,[b'Waypoint'],-5.8,-68.3,60925.0,181131.0,31.01,44111.81,28.29,14.77,10.214,57.15,3.64,0.0,0.0,1
20250609,181132,25.913136,-80.13795,-0.9,-0.2,251.3,0.0,52.7,-0.0,-0.03,-1.01,-9.74,[b'Waypoint'],2.8,-21.7,60925.0,181132.0,31.015,44214.09,28.37,14.77,10.214,57.08,3.63,0.0,0.0,1
20250609,181133,25.913136,-80.13795,-1.1,0.1,249.1,0.0,52.7,-0.02,0.03,-1.03,-7.86,[b'Waypoint'],7.3,-17.7,60925.0,181133.0,31.023,44253.27,28.39,14.77,10.213,56.98,3.62,0.0,0.0,1
20250609,181134,25.913136,-80.137955,-1.2,0.1,247.0,0.0,52.7,0.01,-0.0,-0.98,-6.31,[b'Waypoint'],10.6,-16.5,60925.0,181134.0,31.028,44295.57,28.42,14.77,10.213,56.91,3.62,0.0,0.0,1
20250609,181135,25.913134,-80.13796,-1.2,-0.5,244.8,0.0,52.6,0.01,0.09,-1.0,-6.31,[b'Waypoint'],13.0,-12.4,60925.0,181135.0,31.034,44383.03,28.49,14.76,10.212,56.83,3.61,0.0,0.0,1
20250609,181136,25.913134,-80.13796,-1.0,0.4,242.9,0.0,52.6,0.16,-0.13,-1.1,-3.28,[b'Waypoint'],14.0,-13.9,60925.0,181136.0,31.038,44418.12,28.51,14.76,10.212,56.75,3.61,0.0,0.0,1
20250609,181137,25.913134,-80.13797,-0.9,1.0,240.3,0.0,52.6,0.03,0.01,-1.02,-6.21,[b'Waypoint'],14.6,-20.1,60925.0,181138.0,31.042,44451.52,28.54,14.76,10.212,56.64,3.6,0.0,0.0,1
20250609,181138,25.913132,-80.13798,-1.0,-0.1,237.3,0.0,52.6,-0.02,0.06,-1.0,-2.82,[b'Waypoint'],16.0,-7.2,60925.0,181139.0,31.042,44451.44,28.54,14.76,10.212,56.53,3.59,0.0,0.0,1
20250609,181139,25.91313,-80.13798,-0.9,0.4,233.8,0.0,52.6,-0.09,0.0,-0.91,-4.91,[b'Waypoint'],16.0,-16.0,60925.0,181140.0,31.04,44437.63,28.53,14.76,10.212,56.37,3.58,0.0,0.0,1
20250609,181141,25.913124,-80.13799,-1.2,-0.2,245.0,0.0,52.6,-0.02,0.01,-1.01,-2.63,[b'Station Ke'],3.5,3.5,60925.0,181141.0,31.038,44428.15,28.52,14.76,10.212,56.17,3.57,0.0,0.0,1
20250609,181142,25.91312,-80.138,-1.4,-0.8,160.1,0.0,52.7,-0.03,0.01,-0.98,0.66,[b'Waypoint'],-0.6,25.9,60925.0,181142.0,31.034,44432.19,28.52,14.76,10.212,55.85,3.55,0.0,0.0,1
20250609,181143,25.913118,-80.138,-1.0,-0.0,158.6,0.0,52.7,-0.04,-0.01,-0.97,3.8,[b'Waypoint'],-0.3,22.4,60925.0,181143.0,31.029,44438.24,28.53,14.76,10.212,52.04,3.31,0.0,0.0,1
